id,xmin,ymin,xmax,ymax
20190804145216_20190804145445_tile_6516,4.365441910067903,51.90324736907035,4.372104095894374,51.90721612113308
20190823074026_20190823074323_tile_2208,4.378596911381727,51.88191965315037,4.3852570524927215,51.88588768896754
20190823101748_20190823102106_tile_9440,4.356000700508526,51.85221387960537,4.362654440596965,51.85618325972666
20190804142149_20190804142420_tile_9113,4.375559463495203,51.89753538033683,4.38222167562213,51.90150356300569
20190822142505_20190822142747_tile_6825,4.351254944577436,51.88147583641183,4.357912639987469,51.88544543783086
20190822093552_20190822093843_tile_9660,4.38331605714757,51.86269675439691,4.38997373649668,51.86666455343443
20190822082047_20190822082347_tile_4329,4.38039219578138,51.89776628885679,4.38705486313104,51.901734194404135
20190822155502_20190822155747_tile_4655,4.38133450357691,51.888110986828245,4.387995808589419,51.89207885517139
20190804142149_20190804142420_tile_9114,4.375435935001609,51.89349054378114,4.382097531284971,51.89745874052391
20190822161458_20190822161736_tile_8418,4.3826286576824005,51.86751783804707,4.3892869973343185,51.87148566805609
20190823132244_20190823132535_tile_2790,4.343277370478021,51.90934765144955,4.349938538022507,51.91331766169989
20190823144002_20190823144238_tile_10079,4.334864928795469,51.90829218964569,4.3415252052093125,51.91226268306301
20190822100953_20190822101249_tile_8839,4.345486975187842,51.88160754055698,4.3521441881369265,51.885577471747155
20190823154802_20190823155103_tile_9773,4.397624577330189,51.875424117096635,4.404285402186533,51.87939107473869
20190822161837_20190822162134_tile_1594,4.353883858966613,51.89891915219487,4.36054439067121,51.90288857328286
20190822142017_20190822142316_tile_9283,4.380904903247139,51.90202234270773,4.387568252146165,51.90599021151223
20190823153931_20190823154211_tile_6411,4.354345021291753,51.902943400584796,4.361006195093884,51.90691278837847
20190822083256_20190822083600_tile_10931,4.394261070168708,51.90230690650033,4.4009256242054695,51.906274009837475
20190822102427_20190822102736_tile_6096,4.338710090201762,51.913554356213716,4.345371489063882,51.91752462065798
20190822080151_20190822080440_tile_616,4.374749583879697,51.85794936505348,4.3814058097744075,51.86191766261143
20190823093023_20190823093332_tile_8951,4.355030788010521,51.898329526246485,4.361691331427624,51.90229888270455
20190804123018_20190804123239_tile_3022,4.391543046798354,51.8575617869705,4.398200674353953,51.86152912400924
20190823152527_20190823152847_tile_5823,4.396489220318791,51.865690035286015,4.403148491745968,51.869657074955114
20190823095034_20190823095347_tile_1816,4.366850975236631,51.904121837284315,4.373513414631282,51.90809050717074
20190823152527_20190823152847_tile_5806,4.337566970298297,51.86232845979808,4.34422061581502,51.866298876876115
20190822155902_20190822160145_tile_877,4.342216402630664,51.86233329972031,4.348870453428123,51.86630345090204
20190822065725_20190822065959_tile_7265,4.3345176472231906,51.862367801423005,4.341171033255939,51.86633839280217
20190823094552_20190823094850_tile_10599,4.379190679998184,51.87550845819107,4.385849914532286,51.879476471133664
20190822152811_20190822153054_tile_4,4.351139623543785,51.872633911423385,4.357795988291117,51.8766035345882
20190823080230_20190823080526_tile_1974,4.3479015028851125,51.857353497871095,4.354555305308635,51.8613233324238
20190822082538_20190822082826_tile_4166,4.388139829805925,51.86746551727769,4.394798640763523,51.87143303188435
20190822080619_20190822080931_tile_217,4.340707711150659,51.892963443346225,4.347366204723665,51.89693362857467
20190822084226_20190822084526_tile_3227,4.3676261612314216,51.87657026522975,4.374284548450353,51.880538938266305
20190822100114_20190822100413_tile_667,4.35346874625912,51.907750725721414,4.360130562957334,51.91172015542817
20190823135139_20190823135448_tile_1428,4.3566975930421625,51.85231594528128,4.36335140894783,51.8562852853653
20190823075755_20190823080053_tile_10758,4.340574578988406,51.884913341070906,4.347231858048815,51.88888354764053
20190823131240_20190823131533_tile_7552,4.392700927316374,51.90446750774902,4.399365669055885,51.90843469668718
20190823151153_20190823151440_tile_6046,4.35487014222822,51.885069119253245,4.361528689253315,51.88903850765428
20190822094509_20190822094813_tile_163,4.343456960114956,51.87186170837714,4.350112540955216,51.87583177233893
20190822152355_20190822152652_tile_3995,4.369949962943463,51.902790265833985,4.376612472952808,51.90675876059274
20190822162621_20190822162906_tile_5663,4.381569573859237,51.907419935000405,4.388233788612164,51.911387756375255
20190822101929_20190822102224_tile_10363,4.337751238256797,51.88660809848944,4.344408524629275,51.890578463677485
20190823071743_20190823072036_tile_2623,4.35078014264941,51.902863829031716,4.357440993994235,51.906833420990466
20190822163834_20190822164115_tile_7709,4.385002351616593,51.88596352357566,4.391663654595328,51.889931185634616
20190822155902_20190822160145_tile_883,4.361815620727818,51.86210804018036,4.36847134279637,51.866077070637616
20190822101452_20190822101748_tile_4379,4.356398975432058,51.91237753491682,4.363061739883165,51.91634678895832
20190822102956_20190822103254_tile_4108,4.3715147086401105,51.85294534997825,4.378169906538394,51.85691384130159
20190823070415_20190823070716_tile_6351,4.339130189053393,51.86708069772607,4.345784679698582,51.87105101731073
20190822151523_20190822151826_tile_2898,4.337634902650196,51.89422616991983,4.344293317275123,51.89819652879174
20190804132031_20190804132301_tile_9498,4.362592175389756,51.8773493877665,4.369250241017129,51.881318347548664
20190822160239_20190822160529_tile_3891,4.373985918755049,51.89285539663748,4.380647293829129,51.89682367749637
20190804133131_20190804133356_tile_773,4.348963104223164,51.886317621065025,4.35562132354203,51.89028734532338
20190823151559_20190823151919_tile_5614,4.396542749655892,51.856799224571894,4.403200697748932,51.860766276714685
20190804125251_20190804125541_tile_6899,4.393082629613361,51.871270354982165,4.399742438766828,51.87523757996243
20190822151523_20190822151826_tile_2902,4.350710349183859,51.89407680343422,4.357369880409109,51.89804641443268
20190822090458_20190822090745_tile_6612,4.3564978968565455,51.88227164633923,4.3631561675454,51.886240946397855
20190822153149_20190822153444_tile_1061,4.394836995805136,51.907461354530014,4.401502371781217,51.911428415880884
20190822154325_20190822154559_tile_9324,4.339815658008617,51.882422991046106,4.34647249896957,51.88639324527419
20190822152355_20190822152652_tile_3985,4.337255066948854,51.903166346093315,4.343914785061998,51.90713671147768
20190823101748_20190823102106_tile_9446,4.3755954100871435,51.851986355438335,4.382250819552386,51.85595461492148
20190822073257_20190822073557_tile_2421,4.35805395850473,51.881469725120795,4.364712244808182,51.88543893751442
20190823155824_20190823160121_tile_4542,4.362998678241116,51.87658706841459,4.3696566653521955,51.88055600624689
20190822094951_20190822095250_tile_2961,4.366359879107551,51.902146282456535,4.373021980124307,51.90611498386417
20190822074237_20190822074521_tile_4755,4.37973396249645,51.886136326327495,4.386394832959372,51.89010428973556
20190822071924_20190822072224_tile_8643,4.397495881109444,51.902401476626245,4.404160730815424,51.906368394492084
20190822163834_20190822164115_tile_7707,4.378465912795743,51.88604028490821,4.385126658567621,51.89000832108183
20190804121908_20190804122131_tile_6665,4.358302853284514,51.88629195550427,4.364961881889431,51.890261145368946
20190823125732_20190823130048_tile_1931,4.391066303184159,51.87058911484166,4.397725835249315,51.87455645645848
20190822074720_20190822075013_tile_10031,4.353911922401258,51.91749783279128,4.360575236618562,51.92146722042279
20190823100116_20190823100432_tile_2361,4.347849085593514,51.913273404400144,4.354511239031383,51.91724314630218
20190823084527_20190823084841_tile_10539,4.360107436951056,51.91268831277576,4.366770571054851,51.91665735398473
20190822091719_20190822092011_tile_9716,4.392074129663985,51.852742664167955,4.398731083873975,51.856709979211274
20190823092528_20190823092835_tile_1218,4.388639439657008,51.86168768857181,4.395297431011606,51.86565518463912
20190823141628_20190823141922_tile_8739,4.381423920380835,51.865966209843975,4.388081923528526,51.869934111508634
20190822144546_20190822144829_tile_7597,4.367318100871081,51.85704505503354,4.373973545745893,51.861013779393666
20190822144546_20190822144829_tile_7600,4.3737271725124724,51.85292407536985,4.380382559535558,51.856892440133336
20190823085011_20190823085317_tile_6955,4.395530339148569,51.88512523054902,4.402192432516733,51.88909229117693
20190823082625_20190823082938_tile_453,4.390491873455,51.903040303446716,4.397156209243644,51.907007621408695
20190823152057_20190823152354_tile_1275,4.398712677537516,51.89346012516666,4.405376294697216,51.89742698895687
20190822163834_20190822164115_tile_7702,4.358734442988777,51.88222351850148,4.365392901153835,51.88619269065952
20190823084056_20190823084400_tile_3448,4.3562319395794775,51.87668252876238,4.362889352125108,51.88065185363571
20190822065241_20190822065541_tile_2580,4.391413400290731,51.883761644819785,4.398074931660457,51.88772894359836
20190822070610_20190822070846_tile_3731,4.379566333048369,51.86664232751271,4.386224275676968,51.87061033433102
20190823091132_20190823091448_tile_7932,4.394924073390444,51.85675875864022,4.40158187480772,51.86072590352393
20190804115211_20190804115445_tile_8032,4.362563388178668,51.8984876332534,4.3692246112435225,51.902456558294986
20190823101748_20190823102106_tile_9439,4.356122303609237,51.85625877744353,4.362776657681014,51.86022814366186
20190823073047_20190823073350_tile_7986,4.382257073639096,51.87711364949276,4.38891681475893,51.88108148410747
20190822082047_20190822082347_tile_4331,4.386930330709022,51.89768940829884,4.393593555603718,51.9016569395619
20190823081159_20190823081456_tile_5212,4.340864044892589,51.862205978292074,4.347517959026303,51.86617620703126
20190823072207_20190823072458_tile_5765,4.387716797904406,51.8762875350015,4.394376890362617,51.8802550584692
20190823150417_20190823150712_tile_10319,4.3702309711863325,51.85616365862822,4.376886537755543,51.860132217842285
20190823082625_20190823082938_tile_447,4.370875080263569,51.903270465734515,4.377537742690804,51.90723890669671
20190823083119_20190823083425_tile_2091,4.370373318998816,51.87568795823281,4.377031813388652,51.879656475565184
20190823075755_20190823080053_tile_10761,4.353768841431659,51.88880854624835,4.360427851451768,51.892777991255166
20190822141103_20190822141406_tile_4967,4.36303369471469,51.897395905583544,4.369694795436029,51.901364805583185
20190822085151_20190822085445_tile_552,4.344475738887006,51.877537274719245,4.351132255859787,51.88150727071245
20190823072207_20190823072458_tile_5761,4.374646712298168,51.87644097630521,4.381305690943636,51.8804092477392
20190804121331_20190804121610_tile_1655,4.37868640576294,51.911786661494304,4.385351023290238,51.9157546404204
20190822095638_20190822095937_tile_7439,4.389207230592219,51.876293588625565,4.395867453560253,51.88026102674577
20190823094036_20190823094408_tile_10243,4.312971435180859,51.903787397447154,4.319629129278063,51.90775915080897
20190823125732_20190823130048_tile_1916,4.338671835849134,51.86715069797037,4.345326297050499,51.87112104364876
20190804130422_20190804130643_tile_3178,4.378060797454516,51.87239103959018,4.384719467919504,51.8763591226157
20190822100953_20190822101249_tile_8855,4.39777325587253,51.880997978302005,4.404434927039438,51.88496491768577
20190822084703_20190822085003_tile_1374,4.366455734319515,51.903693983485425,4.373118075268505,51.90766267673735
20190823134629_20190823134924_tile_8257,4.3908020423003125,51.91722000454781,4.397468528792076,51.92118728004291
20190823143529_20190823143813_tile_4426,4.342621855463747,51.87187915218532,4.349277366223817,51.87584926388382
20190823143529_20190823143813_tile_4433,4.36888244941017,51.875622814212065,4.375540804370109,51.879591416984205
20190823074026_20190823074323_tile_2197,4.34603810331985,51.886342924602104,4.3526960717315495,51.890312816169484
20190823074455_20190823074758_tile_10192,4.342385724156715,51.91336247058359,4.349047414720273,51.91733252501163
20190804121331_20190804121610_tile_1650,4.358943594099339,51.907970028438776,4.365605920601111,51.91193914438265
20190823161806_20190823162129_tile_2745,4.388555180406882,51.85603575556359,4.395212320489577,51.86000326629887
20190822091156_20190822091502_tile_122,4.392989284998523,51.912976690860056,4.399655326219171,51.91694384844316
20190822144546_20190822144829_tile_7598,4.367195490577416,51.85300017654403,4.373850321216317,51.85696891490037
20190823150417_20190823150712_tile_10315,4.357166621480608,51.85631511679605,4.363821074771326,51.860284423179536
20190823071743_20190823072036_tile_2625,4.357319098537484,51.902788588296836,4.363980508246741,51.90675780612907
20190823141123_20190823141407_tile_3118,4.348960711350936,51.889407391800894,4.355619392214844,51.8933771109089
20190822101452_20190822101748_tile_4380,4.356277102376719,51.9083326763366,4.3629392508399425,51.9123019442959
20190823142603_20190823142913_tile_3561,4.357538345767447,51.87094174237404,4.364195014605617,51.87491100235972
20190822150221_20190822150509_tile_8529,4.392636722558846,51.86176621257885,4.399295073035248,51.86573347967212
20190823154802_20190823155103_tile_9766,4.371361832876974,51.87168688719794,4.378019815522891,51.87565535486863
20190822153149_20190822153444_tile_1052,4.362016675949295,51.90379951967559,4.368678646074693,51.90776846687195
20190822141103_20190822141406_tile_4965,4.356495537123955,51.8974714583192,4.363156079782337,51.90144073241757
20190823135623_20190823135909_tile_1099,4.340154690194943,51.889116218562215,4.346812560644978,51.89308644198711
20190823123717_20190823124038_tile_2680,4.356764604019999,51.857263027836126,4.363419163782118,51.86123235558787
20190822155902_20190822160145_tile_888,4.374758312827373,51.85791119146349,4.381414533782747,51.86187948858802
20190823093023_20190823093332_tile_8946,4.335295830110645,51.89450886110101,4.341954083205702,51.89847935330348
20190822142017_20190822142316_tile_9269,4.335132835453594,51.90255056766223,4.34179227653775,51.90652105551374
20190804135937_20190804140208_tile_6573,4.393251076820479,51.88761943827158,4.399913345018451,51.89158662508231
20190823072627_20190823072925_tile_10482,4.36149945716511,51.90363877891009,4.368161358190726,51.90760775599105
20190804120223_20190804120456_tile_62,4.369773382061506,51.90325112003282,4.376435945657792,51.9072196241059
20190823140636_20190823140937_tile_10427,4.363880318431215,51.86122008408931,4.370536087514324,51.865188997945346
20190823135139_20190823135448_tile_1431,4.369883623912763,51.85620942219259,4.376539167116135,51.860178001202485
20190804142149_20190804142420_tile_9105,4.349406715642253,51.89783819639474,4.356066695724398,51.90180787555454
20190822150641_20190822150929_tile_9975,4.3488927426310955,51.89315786989462,4.35555197817977,51.89712758647436
20190804144353_20190804144627_tile_9934,4.384316020033797,51.90788414388383,4.39098054341857,51.91185180715459
20190822073257_20190822073557_tile_2425,4.371125593411981,51.8813181164277,4.377784994586332,51.885286580974324
20190823090554_20190823090904_tile_5019,4.34890030039661,51.88874467999705,4.3555588769536016,51.89271440369567
20190822161458_20190822161736_tile_8417,4.382752716357694,51.871562680320785,4.38941167107179,51.875530496201954
20190823123717_20190823124038_tile_2679,4.356886297654737,51.86130792090471,4.363541471595026,51.865277234745996
20190823095034_20190823095347_tile_1824,4.393007180059043,51.90381511850862,4.399671850774585,51.907782291041364
20190822102427_20190822102736_tile_6094,4.3321695208646736,51.9136285738349,4.33883036060122,51.91759921240634
20190822133830_20190822134118_tile_3771,4.339794690576305,51.86230558122602,4.346448526524553,51.86627587094922
20190822082047_20190822082347_tile_4322,4.354117749570497,51.894025307663405,4.36077756983791,51.89799472375758
20190823100628_20190823100943_tile_5449,4.398226999174701,51.88502237376984,4.404889311683009,51.88898928013097
20190823125732_20190823130048_tile_1921,4.358395047534044,51.87097089791954,4.365051795261615,51.87494010883843
20190823081648_20190823081959_tile_4867,4.398597985473988,51.89788368589226,4.405262254732153,51.901850548518745
20190823161251_20190823161546_tile_8309,4.381181582770431,51.9173080444928,4.387847244582257,51.921275870935595
20190823125732_20190823130048_tile_1927,4.377997887892304,51.87074291642098,4.384656306661976,51.87471100590452
20190804135332_20190804135556_tile_7160,4.350952360374515,51.862931718065624,4.357607260495223,51.86690136856615
20190822161837_20190822162134_tile_1595,4.360544437615394,51.90288860125595,4.367206143220304,51.90685763429577
20190823124221_20190823124528_tile_9869,4.353637820028605,51.89350045079012,4.360297520029494,51.897469895249586
20190804130928_20190804131204_tile_5131,4.366236777468876,51.9023236093944,4.372898894297873,51.90629231754384
20190823083559_20190823083940_tile_5944,4.39487522433221,51.903735242369414,4.4015400456709965,51.90770230803295
20190823070415_20190823070716_tile_6370,4.397807934509367,51.8623518038983,4.404466821829676,51.86631877389631
20190823085444_20190823085754_tile_931,4.338631660074511,51.917655799747465,4.345293665893685,51.92162606169643
20190822072817_20190822073109_tile_10131,4.334917576760729,51.90797109325342,4.341577809735225,51.91194158420434
20190823132244_20190823132535_tile_2806,4.395595906356518,51.90873883556983,4.402261539716627,51.91270585121419
20190823080717_20190823081024_tile_3063,4.355322474491209,51.89341194036756,4.361982307960535,51.897381288569
20190822091156_20190822091502_tile_104,4.334125199498922,51.91365870811901,4.340786214256677,51.917629234740076
20190822082047_20190822082347_tile_4321,4.354239366160996,51.89807017974287,4.360899801862392,51.9020395819404
20190804123018_20190804123239_tile_3007,4.345937022787599,51.86213874859712,4.352591368263934,51.86610868732072
20190822142505_20190822142747_tile_6840,4.3968799173626225,51.87689668681573,4.403540897623598,51.88086368452845
20190823142111_20190823142355_tile_3935,4.341633736227202,51.89857051100204,4.348293148669498,51.90254063368814
20190823142603_20190823142913_tile_3563,4.3640726527950635,51.87086615893374,4.370729878811663,51.874835045163174
20190804124749_20190804125033_tile_3669,4.359516403508573,51.897679520814016,4.366177240362926,51.901648621653884
20190823094552_20190823094850_tile_10603,4.392260470112172,51.87535451413551,4.398920818198093,51.87932177906741
20190823094036_20190823094408_tile_10248,4.325930679638403,51.89959583717651,4.3325888769807195,51.90356685645122
20190822153558_20190822153835_tile_2539,4.387201615501796,51.88068485472971,4.393862320495847,51.884652400042064
20190822151944_20190822152215_tile_6994,4.346594998657404,51.867923078780535,4.353250264637056,51.87189296997959
20190823155824_20190823160121_tile_4540,4.356463539075185,51.87666259803579,4.3631209687985155,51.880631909691694
20190822145028_20190822145325_tile_9217,4.347260587483024,51.91741049202707,4.353923308860769,51.921380260540715
20190822151944_20190822152215_tile_7003,4.3793879651433825,51.87158943600213,4.386046631262635,51.875557444448646
20190822142505_20190822142747_tile_6839,4.397005296690309,51.88094149817141,4.403666892633633,51.88490848163551
20190823132244_20190823132535_tile_2789,4.343398080008499,51.913392530975344,4.35005986331534,51.917362527415804
20190822144046_20190822144338_tile_1493,4.392858123690694,51.91167540244399,4.3995239585634405,51.91564256980997
20190823095600_20190823095931_tile_10979,4.361760579373481,51.88062647018785,4.368419062267334,51.884595471918345
20190823101134_20190823101448_tile_2845,4.34479572779228,51.91768923478927,4.35145827602278,51.92165914390571
20190822145832_20190822150114_tile_9602,4.36070226935581,51.88412347723975,4.367361182725224,51.8880925335184
20190822073257_20190822073557_tile_2429,4.3841971126901775,51.881165056048935,4.390857628148995,51.88513277255388
20190804132547_20190804132826_tile_10865,4.353760102937816,51.90760707821955,4.36042192352708,51.9115764914959
20190804135937_20190804140208_tile_6565,4.3671042768309976,51.88792614514625,4.373764315834251,51.89189482846191
20190804115720_20190804115941_tile_9554,4.379127745493902,51.872252628683185,4.38578648806722,51.87622065087494
20190822133333_20190822133635_tile_7755,4.3537075446332185,51.88824635796553,4.360366465287966,51.89221580744401
20190822133333_20190822133635_tile_7768,4.392803026459081,51.883743768680965,4.399464676017007,51.887710987911696
20190822151523_20190822151826_tile_2913,4.3900608315252585,51.89766480153974,4.396724325170702,51.901632153553805
20190822154658_20190822154950_tile_9375,4.333365033270942,51.91767894441512,4.340026583328493,51.92164950770237
20190804132031_20190804132301_tile_9503,4.382321817619641,51.88116552344789,4.388982170027807,51.88513334731988
20190822163834_20190822164115_tile_7713,4.398075141499582,51.88580891198682,4.404737558451762,51.88977582567057
20190822094025_20190822094322_tile_5879,4.394331850218581,51.89754044393251,4.400995696906083,51.90150755153228
20190822153558_20190822153835_tile_2534,4.367471786528436,51.87686953853893,4.374130205030402,51.88083821989416
20190823065938_20190823070236_tile_2149,4.381045039778162,51.89233562058012,4.387706951473065,51.896303498166226
20190823125228_20190823125530_tile_8570,4.341821946385926,51.894700166474756,4.348480796612558,51.89867028499339
20190822092149_20190822092450_tile_1709,4.379681066962038,51.887652688111025,4.386342159571196,51.89162065191769
20190822092635_20190822092926_tile_8360,4.36620837812291,51.85798636238004,4.372863866996082,51.86195514861
20190823072627_20190823072925_tile_10492,4.394194363537076,51.90325596152838,4.40085905385904,51.90722306703084
20190822154658_20190822154950_tile_9382,4.352866823410503,51.913410129042155,4.359529434620497,51.91737958350403
20190804125251_20190804125541_tile_6888,4.353755007689592,51.867683191372926,4.360410860844179,51.871652673403325
20190823133754_20190823134101_tile_291,4.398391214982985,51.88507034077529,4.405053548947203,51.889037237647116
20190823145306_20190823145612_tile_7208,4.335871965201744,51.881800871577,4.342528369828934,51.88577135244217
20190822155902_20190822160145_tile_893,4.394480408772822,51.861725354136055,4.401138913366013,51.865692515746446
20190822162621_20190822162906_tile_5651,4.342331766495262,51.907874042748645,4.348992631167103,51.911844109625605
20190822071501_20190822071737_tile_6714,4.340831571250504,51.867935258733674,4.347486337500777,51.87190547955715
20190823095600_20190823095931_tile_10987,4.387903203638898,51.880320981193094,4.394563915251641,51.88428848696684
20190804132031_20190804132301_tile_9495,4.356178642797185,51.8814697759003,4.362836765884531,51.88543909560397
20190823160819_20190823161113_tile_11037,4.373231255289582,51.885230602536616,4.379891424520792,51.88919893978707
20190823131744_20190823132104_tile_3514,4.3897789732624695,51.87620227115024,4.396439232297262,51.88016967669288
20190822091719_20190822092011_tile_9701,4.3464730273313625,51.85731980087946,4.353126700476558,51.861289717187596
20190823090554_20190823090904_tile_5022,4.355315529117597,51.88462468151874,4.361974048498452,51.888594045196236
20190804143251_20190804143533_tile_339,4.380915212193028,51.90197979067782,4.387578555620768,51.905947658965786
20190822082538_20190822082826_tile_4167,4.394798687695572,51.87143305984401,4.401458670343558,51.87540018627982
20190822142017_20190822142316_tile_9279,4.367827313256662,51.90217508010825,4.37448954637108,51.90614369745559
20190822154325_20190822154559_tile_9336,4.3790313453049405,51.881969881659735,4.385691531718305,51.88593789251888
20190822134328_20190822134645_tile_7045,4.335245758582055,51.892795564658506,4.341903751258212,51.896766062639266
20190822071501_20190822071737_tile_6713,4.340951882107489,51.871980170935906,4.347607262595457,51.87595037797901
20190822163425_20190822163708_tile_6316,4.395037163567584,51.90800858198299,4.4017026389216465,51.911975630911684
